Edge_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score
cc_mid_anterior <-> left_hippocampus,6.028468497066563e-08,-6.763734342312235e-09,4.0532434423285514e-07,-0.01628542712757548
rh_postcentral <-> right_accumbens_area,6.022003056881665e-08,-7.23410379547882e-09,6.433233330369218e-07,-0.011072777336532067
right_choroid_plexus <-> right_pallidum,6.014045280022223e-08,-3.871663496501879e-09,2.0423358919494087e-07,-0.018072159044018425
lh_superiorparietal <-> rh_inferiortemporal,6.010406140928117e-08,-3.3539269211257355e-09,2.42510998718771e-07,-0.013282300328078395
cc_mid_anterior <-> lh_superiortemporal,5.99977329840656e-08,7.388543922333282e-09,7.784080884215609e-07,0.009371471488991924
rh_temporalpole <-> rh_transversetemporal,5.997917159593373e-08,-8.056096407532957e-09,5.550865102133563e-07,-0.014256394838537668
left_vessel <-> rh_inferiortemporal,5.992918461641763e-08,-4.013076949733898e-09,3.145724445683527e-07,-0.012364194856623979
brain_stem <-> left_ventraldc,5.992191297528404e-08,-1.4683275053589705e-10,7.379056541170586e-09,-0.008448833237181411
cc_mid_anterior <-> rh_unknown,5.975273668316609e-08,-1.7667634128892994e-09,5.989262605681659e-08,-0.025278251978299908
lh_parsorbitalis <-> rh_inferiorparietal,5.971681541071764e-08,-1.1344401429899e-09,1.7271101834466464e-07,-0.006208931203316381
left_choroid_plexus <-> right_hippocampus,5.961240049571793e-08,-5.047527733775544e-09,3.261352300606528e-07,-0.01501636032874257
lh_corpuscallosum <-> right_vessel,5.957880158563016e-08,-7.373001135300832e-09,5.306421163699578e-07,-0.013637489407605709
lh_cuneus <-> right_accumbens_area,5.9560929397339893e-08,1.7363969691144646e-09,1.6627256746211602e-07,0.00985063639858565
cc_mid_anterior <-> rh_superiorparietal,5.944344586632145e-08,-2.3574892184059663e-10,1.1811170390972282e-07,-0.001840182548869408
rh_medialorbitofrontal <-> right_thalamus,5.9388529343556506e-08,-3.4962395266043794e-09,2.0241872287456883e-07,-0.016459187209542137
rh_middletemporal <-> rh_precentral,5.935220046973136e-08,-1.0512689478820038e-10,7.45897921995784e-09,-0.0060213654798344065
rh_parahippocampal <-> rh_supramarginal,5.934399106653667e-08,-6.4740059525515685e-09,6.204668606929226e-07,-0.010268590398924743
lh_pericalcarine <-> rh_inferiortemporal,5.9340135315695295e-08,-6.160721788397838e-09,3.447312177520279e-07,-0.01736729523676837
lh_superiorfrontal <-> right_cerebellum_cortex,5.9262471713886845e-08,-1.515020510210673e-11,2.3741258546650206e-08,-0.0004490112626107371
rh_lingual <-> right_amygdala,5.922381961887906e-08,-6.7541692471959436e-09,3.9406288926356094e-07,-0.016715638646018674
brain_stem <-> lh_superiorfrontal,5.919640987931569e-08,-9.503687004238944e-10,1.6432485562300683e-07,-0.005451710813282715
cc_mid_anterior <-> csf,5.918901736341955e-08,-4.357915818637723e-09,3.5543644037924896e-07,-0.011925236065990271
rh_postcentral <-> right_pallidum,5.904099481206648e-08,-8.380227840837009e-10,2.1072350482897032e-07,-0.0037967083964757205
cc_mid_posterior <-> rh_lateraloccipital,5.9025158031823066e-08,-1.5355016831064923e-08,1.0572399188439546e-06,-0.014387596040914248
lh_middletemporal <-> right_thalamus,5.891311456651421e-08,-7.732117339739875e-09,4.831008576363132e-07,-0.01568060006385692
rh_inferiorparietal <-> right_pallidum,5.8840841680211876e-08,-1.6343932775620391e-09,1.0915776018933193e-07,-0.013716213488446928
rh_inferiorparietal <-> right_cerebellum_white_matter,5.8815246967345904e-08,1.1138882702768772e-08,3.402454985423277e-07,0.03180307170007103
rh_postcentral <-> right_inf_lat_vent,5.87712068235295e-08,-4.475597863853345e-09,2.8537380563000056e-07,-0.015152318108599292
right_accumbens_area <-> right_hippocampus,5.873202358510283e-08,-5.26003449303126e-09,3.186583385777052e-07,-0.01600456728344235
cc_posterior <-> lh_temporalpole,5.8598550309059045e-08,-2.787195792017156e-09,1.7812963500044434e-07,-0.01481529367773755
left_cerebellum_white_matter <-> left_choroid_plexus,5.859555684839868e-08,1.3297418676783758e-09,1.1745496658324846e-07,0.010433032963135585
cc_mid_anterior <-> lh_pericalcarine,5.857366407931959e-08,-5.040548463264044e-09,2.4964869753557104e-07,-0.01941295493143579
lh_parsorbitalis <-> right_cerebellum_cortex,5.8501852053996255e-08,-3.375529949771758e-09,1.1494137907757826e-07,-0.027016909647490227
left_amygdala <-> lh_rostralanteriorcingulate,5.8461927763905105e-08,-2.552135017676425e-09,1.4953997243379896e-07,-0.01599683752443565
cc_anterior <-> rh_rostralmiddlefrontal,5.842276987615297e-08,-3.1325671272932643e-09,1.367805153779642e-07,-0.02134184581125642
lh_superiorparietal <-> rh_supramarginal,5.837198369490003e-08,-3.2560888975087505e-09,2.205016941715829e-07,-0.014126095294922014
rh_precentral <-> right_cerebellum_white_matter,5.834774299889108e-08,1.295514794733883e-09,5.068881167929532e-07,0.0025063737250760197
lh_cuneus <-> rh_corpuscallosum,5.832154193360366e-08,-6.647646866932752e-09,4.0901263742394557e-07,-0.015865027145247755
csf <-> rh_supramarginal,5.83096101847147e-08,-1.1662191620233296e-09,6.444888392684555e-08,-0.015664696373007714
lh_frontalpole <-> optic_chiasm,5.828463194958733e-08,-2.313181128042382e-09,1.8451984293882797e-07,-0.011891748898696285
lh_superiorfrontal <-> right_ventraldc,5.82134671227469e-08,-7.429363507248974e-09,5.85780003055175e-07,-0.012469977960238693
lh_posteriorcingulate <-> rh_pericalcarine,5.8182887393902064e-08,2.1094985799777957e-09,1.5745121925745638e-07,0.012597690177068462
csf <-> optic_chiasm,5.812286567480486e-08,-2.776527694234549e-09,1.0173409467026121e-07,-0.024849422214663908
lh_parahippocampal <-> rh_postcentral,5.805934310632615e-08,-1.5184883175586518e-08,7.148300678022816e-07,-0.020949576804433333
rh_supramarginal <-> right_pallidum,5.7958923096773245e-08,-2.7351667384589387e-09,1.3232697934545238e-07,-0.019217486038400438
left_amygdala <-> left_caudate,5.7922228482385e-08,-4.689331043821861e-09,3.0675430483001554e-07,-0.0148043166969376
left_cerebellum_white_matter <-> lh_frontalpole,5.784908089136285e-08,-1.1023586935910753e-08,7.305395705797905e-07,-0.014885885067937773
right_accumbens_area <-> right_thalamus,5.7649554833431617e-08,-2.0460841492175907e-09,1.299660563171327e-07,-0.014618431090046633
optic_chiasm <-> rh_superiorparietal,5.7444967368027466e-08,-1.41735259733566e-10,1.903639591816646e-07,-0.0007073889950690107
brain_stem <-> lh_parsopercularis,5.7325985700230006e-08,-3.446051624497186e-09,2.0290917653023983e-07,-0.01618554766242186
left_accumbens_area <-> lh_frontalpole,5.728175034327956e-08,-6.4965174748690605e-09,6.584529105385413e-07,-0.009718736162933481
lh_rostralmiddlefrontal <-> right_vessel,5.727405032737377e-08,1.9828666805045565e-09,1.1687133944899075e-07,0.01562895677712757
right_caudate <-> right_vessel,5.7251895679386616e-08,-9.921539940843515e-09,7.894385470295332e-07,-0.012410634910849488
left_cerebellum_white_matter <-> left_ventraldc,5.721089825503819e-08,1.6226073763016876e-09,1.86000535371456e-07,0.008278586449912277
brain_stem <-> lh_caudalanteriorcingulate,5.7183240392354774e-08,-1.0779044932534684e-09,1.1069078456997828e-07,-0.008931125082118291
rh_parstriangularis <-> right_ventraldc,5.7162305724955244e-08,-9.894885749712956e-10,7.646964776068829e-08,-0.011443189611570813
right_accumbens_area <-> right_caudate,5.7043182604598593e-08,-3.519592593400585e-09,3.268934593901187e-07,-0.010447197757332943
rh_corpuscallosum <-> right_vessel,5.7024479376701656e-08,-3.6710009434279546e-09,2.0475463765940325e-07,-0.017093930931773832
lh_lateralorbitofrontal <-> wm_hypointensities,5.701372340430925e-08,-2.2371490541055356e-09,1.7627900778132208e-07,-0.012009668082040596
fourth_ventricle <-> rh_insula,5.701177512273989e-08,-3.3192712325696587e-09,2.8823465378161487e-07,-0.011129730198960132
lh_rostralmiddlefrontal <-> rh_entorhinal,5.6973852360514365e-08,-5.403533678349698e-10,8.495883193188652e-08,-0.005690396109995988
lh_medialorbitofrontal <-> lh_supramarginal,5.6839975570710524e-08,-7.009701366006447e-09,3.787836184187756e-07,-0.01802982696265766
rh_corpuscallosum <-> rh_parahippocampal,5.675622237091266e-08,-1.9051022532307745e-10,1.0634907442944932e-07,-0.001637402156031738
left_ventraldc <-> rh_medialorbitofrontal,5.664196714690419e-08,-7.863882548887243e-09,6.053564019040133e-07,-0.012779395037664523
fourth_ventricle <-> rh_caudalmiddlefrontal,5.651231031830978e-08,-1.904528809649349e-09,1.2192033375243725e-07,-0.014436961728912867
left_cerebellum_white_matter <-> lh_lateraloccipital,5.647303077339972e-08,-6.142857418323059e-10,1.3524496776706264e-07,-0.004229308259529306
lh_parstriangularis <-> rh_cuneus,5.6456946449015484e-08,4.775043512072572e-09,3.0684251144599034e-07,0.015070716016864221
left_choroid_plexus <-> rh_bankssts,5.630217277299271e-08,-1.3308101706774977e-09,8.451471922707315e-08,-0.014080454151064077
lh_precuneus <-> optic_chiasm,5.628200559553495e-08,2.009757148717076e-09,1.2373221803493294e-07,0.015028219663507683
lh_lingual <-> right_vessel,5.622538309425716e-08,-1.1655392140402683e-09,5.122377955551428e-08,-0.019037361340676837
optic_chiasm <-> rh_medialorbitofrontal,5.622393182269481e-08,5.626968885015853e-10,2.3677988714358666e-07,0.0022801570055593114
left_cerebellum_white_matter <-> left_pallidum,5.60995133227227e-08,3.608067708275454e-09,1.5260440278179996e-07,0.022189237477887647
lh_pericalcarine <-> rh_parstriangularis,5.607116733532602e-08,-3.036651877435051e-09,2.1993007690621238e-07,-0.013206849309556356
lh_superiorfrontal <-> rh_inferiorparietal,5.606743243396572e-08,-2.787324205651439e-09,2.885554824404714e-07,-0.009336034236809568
lh_parsorbitalis <-> right_lateral_ventricle,5.600185589800402e-08,-1.1868267520647312e-09,3.8868846632818515e-07,-0.0029768274035993324
lh_lateraloccipital <-> right_hippocampus,5.597766267895709e-08,-5.632185968792908e-09,3.722692905004082e-07,-0.014733555921847961
cc_central <-> rh_inferiorparietal,5.593151638251843e-08,-2.3769606820484158e-09,1.3867433497830792e-07,-0.015987700112431794
rh_caudalmiddlefrontal <-> rh_inferiorparietal,5.579337931818442e-08,-2.832473630757222e-09,1.7400069558385354e-07,-0.015393820234045775
lh_rostralanteriorcingulate <-> rh_fusiform,5.57879951486697e-08,-4.0386988441860235e-09,2.100733988448416e-07,-0.018351599354510938
lh_superiorparietal <-> rh_parstriangularis,5.57364853988958e-08,1.4133453317904671e-09,9.605322798850183e-08,0.013326754485433488
lh_supramarginal <-> rh_lingual,5.5541775293179206e-08,-1.3376161160810896e-09,9.21312828539323e-08,-0.013097026481045403
lh_unknown <-> rh_transversetemporal,5.5468480366995915e-08,-2.864220124663657e-09,2.0587511146387867e-07,-0.013267949719821745
left_cerebellum_cortex <-> left_pallidum,5.540585133128891e-08,-2.9499761202267923e-10,1.431461806685454e-07,-0.001926248573323178
cc_mid_anterior <-> right_hippocampus,5.540202526889233e-08,-9.452121684434578e-09,5.418522482822356e-07,-0.017127993432764724
cc_posterior <-> rh_supramarginal,5.530445436007005e-08,-5.293822435762079e-10,3.4708233550706194e-08,-0.0118408221826927
lh_caudalanteriorcingulate <-> rh_rostralanteriorcingulate,5.5231143575743835e-08,-6.850141358020363e-10,4.509065897126722e-08,-0.012434306443117852
rh_caudalanteriorcingulate <-> rh_entorhinal,5.518717006909346e-08,-3.3577481399560654e-09,2.4513826779433405e-07,-0.013160503788724994
rh_corpuscallosum <-> rh_parsorbitalis,5.517802092855548e-08,-5.07501115422552e-09,3.0024819114651156e-07,-0.016357907311146568
lh_caudalmiddlefrontal <-> lh_middletemporal,5.513733236675558e-08,5.1961062252747976e-11,5.76015614449278e-08,0.0007686370128459015
cc_anterior <-> third_ventricle,5.512769833335931e-08,-1.4130694756630965e-08,9.526227301811859e-07,-0.014679369511637515
left_amygdala <-> rh_lateralorbitofrontal,5.510511254826529e-08,3.053523875698804e-11,1.8261977838775098e-07,0.00015852597803076813
left_cerebellum_white_matter <-> rh_supramarginal,5.5093760268183846e-08,-4.331195056330794e-09,2.5291355868609705e-07,-0.01647383679250251
lh_temporalpole <-> optic_chiasm,5.5015119005560005e-08,-2.988271039298202e-09,2.0856209991249472e-07,-0.013672411824806817
rh_superiorfrontal <-> rh_superiorparietal,5.5002586333697576e-08,-1.910968288416462e-09,3.5547259834868153e-07,-0.005228759411925296
left_pallidum <-> rh_isthmuscingulate,5.492310286436985e-08,-8.739350222274207e-10,1.5810734125700464e-07,-0.0051986725605953025
rh_inferiortemporal <-> right_thalamus,5.492082292699904e-08,-3.5406651222244253e-09,1.9869755025482526e-07,-0.0169655327429631
rh_inferiorparietal <-> wm_hypointensities,5.488564658010338e-08,-2.852969337761457e-09,1.260952782335323e-07,-0.020963029539246118
lh_frontalpole <-> rh_entorhinal,5.482877590647318e-08,-3.426772454351717e-09,2.1484766301090022e-07,-0.015240418372440868
left_amygdala <-> lh_parsorbitalis,5.481071699314049e-08,2.7288862661036913e-09,2.1681792524568698e-07,0.01203117550408676
lh_inferiorparietal <-> rh_superiorfrontal,5.47252318101632e-08,-1.5785361357386955e-09,1.8062095899899309e-07,-0.008281020849061165
lh_unknown <-> rh_postcentral,5.4711533154969244e-08,-2.6780826420411787e-09,1.957544099841527e-07,-0.013015918551866984
lh_parsorbitalis <-> rh_lateraloccipital,5.4659475925364426e-08,3.074926432828618e-09,1.5315669177521246e-07,0.018846462252771513
left_hippocampus <-> lh_supramarginal,5.465265140987986e-08,-6.3725259744063665e-09,3.8436892571308523e-07,-0.016158793350373055
lh_paracentral <-> right_amygdala,5.4605620053958153e-08,7.952762774580078e-10,4.9048132526320895e-08,0.01346827144962647
rh_parahippocampal <-> rh_postcentral,5.45625587318263e-08,-9.050681184948898e-09,8.936953172757283e-07,-0.010015190974136062
rh_bankssts <-> right_amygdala,5.4488953088231995e-08,-3.859001243898806e-09,2.0025814938127836e-07,-0.01835363459278319
left_amygdala <-> lh_lingual,5.4465131634724765e-08,-3.86482972292157e-09,2.110858397754715e-07,-0.017481127361420257
optic_chiasm <-> rh_superiortemporal,5.442904973570809e-08,-3.083116078752166e-09,1.6773556467923582e-07,-0.017346646881373173
left_hippocampus <-> lh_postcentral,5.441801775471977e-08,-1.3946637529410464e-09,7.989286719697555e-08,-0.01551473210755447
brain_stem <-> rh_parstriangularis,5.433944821167169e-08,-2.8355050600470845e-09,2.3521641854748974e-07,-0.011563275725348494
left_amygdala <-> rh_supramarginal,5.431217123182915e-08,-3.590591286966587e-09,2.150949831147599e-07,-0.01595144963820007
left_accumbens_area <-> rh_rostralanteriorcingulate,5.425387074396273e-08,-2.644647555963951e-09,1.986495778963866e-07,-0.012675067846421707
rh_cuneus <-> right_caudate,5.410435374692719e-08,-9.069123032498589e-09,6.001535767336757e-07,-0.014863672652790406
rh_bankssts <-> rh_fusiform,5.407224515631773e-08,-3.0294857909426394e-09,2.902671036003586e-07,-0.010089303005948807
right_cerebral_white_matter <-> third_ventricle,5.392903382555015e-08,-1.0256034475951638e-08,6.571458723376721e-07,-0.015373001469700474
lh_rostralmiddlefrontal <-> rh_inferiorparietal,5.392392425685191e-08,1.3196640865801921e-09,9.029721716418423e-08,0.013157534415136687
lh_lateralorbitofrontal <-> right_caudate,5.386572980085625e-08,-3.251409513994703e-09,2.5470934776101876e-07,-0.012282941805780488
lh_unknown <-> rh_caudalmiddlefrontal,5.3781400992250994e-08,-1.7826141395298112e-11,2.008065182362098e-09,-0.001484514043235027
rh_inferiorparietal <-> rh_parahippocampal,5.375431053652961e-08,-3.5718132242163974e-09,1.8791098867212742e-07,-0.01804757405428206
lh_unknown <-> rh_bankssts,5.375155696254821e-08,-2.2158179278103352e-10,1.6292630425863913e-08,-0.008427524716700264
left_caudate <-> lh_pericalcarine,5.364495083487734e-08,8.257639765482442e-11,1.309916823379459e-08,0.0035748645500582716
lh_frontalpole <-> right_vessel,5.360351583595808e-08,-1.5025265905373846e-09,1.0067857517587103e-07,-0.013575586676552641
left_cerebellum_white_matter <-> lh_temporalpole,5.3593005333460606e-08,-1.000400140255576e-09,9.071731116287599e-08,-0.009932752658952234
rh_cuneus <-> right_choroid_plexus,5.356508670425438e-08,-1.2303806952050774e-09,8.884672148453584e-08,-0.01244735967694756
lh_lateralorbitofrontal <-> rh_supramarginal,5.354920579776024e-08,-7.502106775254112e-09,4.856202501804637e-07,-0.015136804383038159
rh_corpuscallosum <-> rh_temporalpole,5.333256985436884e-08,-1.6618339641556116e-09,8.391200856063101e-08,-0.01769564925323375
rh_cuneus <-> rh_parstriangularis,5.332624300620985e-08,-2.48625537748138e-09,2.270136533388928e-07,-0.010489924704575647
cc_mid_posterior <-> lh_lateraloccipital,5.3260864420269074e-08,6.082484489278339e-09,3.591989145050803e-07,0.016474816827216434
left_pallidum <-> lh_superiorparietal,5.322600559815641e-08,2.190379879471741e-09,1.3255522656409375e-07,0.01536513204226105
cc_posterior <-> rh_bankssts,5.319332648697069e-08,-1.4553931093993588e-11,2.0130771006978165e-08,-0.00048302551204623857
lh_cuneus <-> lh_superiorparietal,5.315260545093941e-08,-3.754898050417434e-10,5.002575595568783e-08,-0.00625547815372683
lh_parsopercularis <-> optic_chiasm,5.2952342857747596e-08,-1.459534705329486e-10,1.4402716141918514e-07,-0.0009475826807957331
lh_lateralorbitofrontal <-> lh_postcentral,5.291771282507343e-08,-3.758660687893265e-09,2.260770068224156e-07,-0.015921333205993437
csf <-> rh_parsopercularis,5.28941076267115e-08,-3.5980098733942328e-09,2.307400628381677e-07,-0.014945621559519645
rh_precentral <-> right_pallidum,5.281636862030163e-08,-2.3768712694262906e-09,1.3979501595121516e-07,-0.015867492348346113
rh_caudalanteriorcingulate <-> rh_transversetemporal,5.27046485329381e-08,-1.1399390701462187e-09,6.101907173148481e-08,-0.016051168261621347
rh_bankssts <-> right_accumbens_area,5.269612858797216e-08,-1.0042605974446188e-09,9.587881883577545e-08,-0.009485000007435752
rh_frontalpole <-> right_thalamus,5.256112337114525e-08,-3.3579637258073587e-09,1.760594156387462e-07,-0.018047803247577623
rh_inferiortemporal <-> right_lateral_ventricle,5.255349601688313e-08,-7.071333491959375e-09,4.63385273720976e-07,-0.014937797782293032
lh_pericalcarine <-> right_accumbens_area,5.2519087929018557e-08,-4.8887312081171725e-09,3.7858383393411527e-07,-0.01258089189821021
lh_paracentral <-> right_cerebellum_white_matter,5.23564900917019e-08,1.0924068720727366e-08,4.070007940479955e-07,0.026196757600106726
lh_cuneus <-> lh_rostralmiddlefrontal,5.234017956457406e-08,-1.94788250714358e-09,1.9831149012801022e-07,-0.009350816442945992
lh_inferiorparietal <-> right_thalamus,5.2237014055147103e-08,-8.84665501470824e-09,5.089748492151765e-07,-0.017046404133238168
rh_rostralanteriorcingulate <-> right_thalamus,5.217287674212515e-08,-8.249723827248783e-09,4.012499074531628e-07,-0.02006012324316047
cc_mid_posterior <-> rh_temporalpole,5.2090443842501094e-08,7.89465927504027e-11,5.673494122491491e-08,0.001182987372152336
csf <-> rh_lateralorbitofrontal,5.20640375037126e-08,-3.7092972015610027e-09,1.9419663320509465e-07,-0.018165320080646936
lh_parstriangularis <-> right_accumbens_area,5.205343922390578e-08,1.4464655544077956e-09,9.982515427787052e-08,0.013170621647824579
lh_lateralorbitofrontal <-> rh_cuneus,5.198316796310216e-08,-1.2723515113742507e-09,9.320521306318298e-08,-0.012328364756103046
rh_parahippocampal <-> right_caudate,5.187760640244429e-08,-9.634755627027178e-09,7.712220744657391e-07,-0.012332928039208543
optic_chiasm <-> right_accumbens_area,5.1855907950836185e-08,1.069115855021815e-09,2.604406258970691e-07,0.003953236875841004
cc_anterior <-> rh_postcentral,5.185398757869356e-08,-4.142361873241473e-09,2.503863771286854e-07,-0.015908519942248275
left_caudate <-> left_cerebellum_white_matter,5.1828495221404786e-08,-4.28658379869648e-09,3.2260655725319134e-07,-0.012887851141892516
lh_temporalpole <-> right_caudate,5.176547232680305e-08,-1.0175143873537211e-08,7.081567150285461e-07,-0.01416841708864723
optic_chiasm <-> rh_lateralorbitofrontal,5.175545187259051e-08,-1.4830241393644574e-09,9.578329263314009e-08,-0.014019455269818775
lh_lingual <-> right_thalamus,5.1721759833502606e-08,-1.7480823295756593e-09,1.2468206392379123e-07,-0.01297932537301179
left_vessel <-> rh_insula,5.171908673447375e-08,-8.12266210347621e-10,3.966088901913647e-08,-0.01635625592676402
rh_parstriangularis <-> rh_pericalcarine,5.169502926102386e-08,-4.90803130879419e-09,3.229402677321545e-07,-0.014741477028974543
lh_lateralorbitofrontal <-> lh_precentral,5.168331108336801e-08,-2.579760176432886e-09,1.556002462572999e-07,-0.015578238769190032
left_cerebellum_cortex <-> lh_parsorbitalis,5.1558578067026236e-08,-8.412924429511181e-10,1.222253295905987e-07,-0.006362566427748458
fourth_ventricle <-> rh_precentral,5.155276501785812e-08,-3.9607188372149935e-09,3.4269821648558827e-07,-0.011229767126925161
rh_parsorbitalis <-> right_cerebellum_white_matter,5.1527683433441574e-08,-4.827875824214034e-09,2.3061807699804152e-07,-0.02006447680260253
lh_isthmuscingulate <-> rh_postcentral,5.15167358513581e-08,-6.948393900202472e-10,4.973382938595123e-08,-0.011632259260171692
rh_parsorbitalis <-> right_ventraldc,5.133233604939665e-08,-1.9446390716712368e-09,2.033867043711038e-07,-0.009113215733859818
lh_entorhinal <-> rh_bankssts,5.1085280248361165e-08,-1.6945819931632581e-09,1.2868306430387072e-07,-0.012219098284778535
cc_posterior <-> rh_postcentral,5.105993455827013e-08,-2.4094764542288918e-09,1.7883843299275984e-07,-0.012759460116475718
fourth_ventricle <-> rh_caudalanteriorcingulate,5.1059874979128677e-08,-1.9019643621186162e-09,1.0452022711800467e-07,-0.016608108541024652
lh_entorhinal <-> lh_paracentral,5.1058822272143424e-08,6.191491090464551e-09,2.831571592075982e-07,0.021120040551628035
lh_bankssts <-> rh_lateralorbitofrontal,5.0935520270991475e-08,-3.869202578681959e-09,2.1961122312718891e-07,-0.016851103905050343
rh_inferiorparietal <-> right_amygdala,5.090247598874133e-08,-5.700916518550476e-09,3.2933094824884705e-07,-0.016800461460914937
lh_temporalpole <-> rh_parsorbitalis,5.086635222225803e-08,-1.4561119110301431e-09,1.0105229161904575e-07,-0.01311194834254475
lh_entorhinal <-> lh_frontalpole,5.0770199671168305e-08,-2.877597193404763e-09,2.325051823681015e-07,-0.011866126592861114
cc_central <-> lh_medialorbitofrontal,5.0463472799883895e-08,-2.644541105867606e-09,2.020781324487459e-07,-0.012469654816989332
left_cerebellum_white_matter <-> right_hippocampus,5.045466535522267e-08,1.2893831172959302e-09,1.772633812990148e-07,0.006885399101264192
left_vessel <-> rh_corpuscallosum,5.0371019434071865e-08,-3.3833496234360684e-09,1.7040022159405414e-07,-0.018754686626990157
left_pallidum <-> rh_precentral,5.021534435342191e-08,-7.570379274435435e-09,4.4437664841926974e-07,-0.016661021865388585
rh_corpuscallosum <-> right_putamen,5.018439873764749e-08,-5.351784772149144e-09,3.571025237294829e-07,-0.014578447235336531
rh_superiortemporal <-> right_accumbens_area,5.017262541176276e-08,-7.468589131246354e-10,5.159668104587617e-08,-0.012124986288926632
lh_rostralmiddlefrontal <-> right_cerebellum_white_matter,5.0157876093391866e-08,9.064792295896964e-10,5.610097912573045e-08,0.013713552228409283
left_vessel <-> rh_precentral,5.013681730987754e-08,-1.991608895529691e-09,1.2203399009301818e-07,-0.015084062021655173
left_cerebellum_cortex <-> left_vessel,5.0125352178577925e-08,2.2949754248468666e-09,1.8424815017733928e-07,0.01181465781142144
left_ventraldc <-> rh_corpuscallosum,5.009067730453636e-08,-1.62239546541335e-09,1.5836322240273803e-07,-0.009636281856927475
lh_parsopercularis <-> right_thalamus,5.009058692988727e-08,-3.450554601265177e-09,2.1300099910979616e-07,-0.015473269694035188
rh_transversetemporal <-> right_thalamus,4.9991212881820745e-08,-5.8874743768506275e-09,3.6343542848151045e-07,-0.01576570921722851
rh_caudalmiddlefrontal <-> right_thalamus,4.998629888535341e-08,-4.813727146063187e-09,2.971572419116169e-07,-0.015671866032213932
lh_parahippocampal <-> rh_caudalmiddlefrontal,4.997004560614817e-08,-2.4167149759543124e-09,2.4732339544137923e-07,-0.00939174213758913
lh_fusiform <-> rh_supramarginal,4.994574564069593e-08,-6.061450579416875e-09,4.764176500255979e-07,-0.012461411667726059
optic_chiasm <-> optic_chiasm,4.994560469775821e-08,1.6900554593088983e-08,1.5581680591560921e-06,0.010777259806059305
rh_corpuscallosum <-> third_ventricle,4.9926081256051796e-08,-5.108196091670186e-09,3.671343229231087e-07,-0.013544765833237778
brain_stem <-> rh_supramarginal,4.989301794100301e-08,-1.4487962990770545e-09,2.3652479177654773e-07,-0.005876878705125351
lh_inferiortemporal <-> rh_superiorfrontal,4.9858915491466243e-08,-5.408083943217051e-11,8.760630442930752e-08,-0.0005540711714102359
left_vessel <-> lh_unknown,4.978935462037888e-08,-5.792869225838301e-09,4.2247582492389404e-07,-0.013394665995163348
brain_stem <-> rh_insula,4.9734746505095765e-08,-1.9762898948632915e-09,1.2475904507146157e-07,-0.014665359893395518
lh_lateraloccipital <-> rh_supramarginal,4.970848457413878e-08,-3.5938468381011283e-09,1.8572788505262291e-07,-0.018361445213260722
left_cerebellum_cortex <-> rh_bankssts,4.970421412181576e-08,2.445430120407148e-09,1.4698863914579227e-07,0.015577115221287604
left_inf_lat_vent <-> right_ventraldc,4.966590265811807e-08,-6.474675240564012e-09,3.5353424133832994e-07,-0.017810358707140973
csf <-> lh_bankssts,4.965109899254212e-08,-1.3052186248162623e-10,1.6991735203460363e-07,-0.0007254545545808326
csf <-> left_vessel,4.9601855496203666e-08,-2.1751412978725026e-09,1.7182951054495275e-07,-0.011962531776901824
rh_fusiform <-> right_choroid_plexus,4.95549723004178e-08,-4.318857245907045e-09,2.073531374971553e-07,-0.019870231898371237
lh_parahippocampal <-> rh_cuneus,4.9542488655338834e-08,-2.6207566533909985e-09,1.0878218862412978e-07,-0.022063549120853714
right_amygdala <-> right_thalamus,4.949041250453982e-08,-6.0569197424545e-09,4.5134167043543374e-07,-0.013128924028773995
brain_stem <-> rh_precentral,4.9485713398683e-08,4.960762787237207e-10,2.7268450596230774e-08,0.013310890868478779
left_amygdala <-> rh_transversetemporal,4.947058329527066e-08,-1.9888136214883265e-09,1.2348830295845802e-07,-0.01489878571688226
left_accumbens_area <-> left_cerebral_white_matter,4.941046651513576e-08,-3.416687489902657e-09,1.81453779683806e-07,-0.01784601743327011
rh_cuneus <-> rh_inferiortemporal,4.9334213660751306e-08,-2.5330299729558132e-09,1.200516017313799e-07,-0.01947711477008763
left_ventraldc <-> right_accumbens_area,4.931706533188538e-08,1.6160488532262479e-09,1.5822789577122588e-07,0.009606307240648853
rh_precentral <-> right_inf_lat_vent,4.912388941833451e-08,-3.0752609880169976e-10,4.071339406389877e-08,-0.006064001522245139
left_vessel <-> rh_entorhinal,4.90807252298397e-08,-2.609775766280037e-10,3.590865021025115e-08,-0.005684714654706377
rh_bankssts <-> rh_caudalmiddlefrontal,4.9007124984507344e-08,-1.2084595124001901e-09,7.861494538582796e-08,-0.01363719750814694
left_cerebellum_white_matter <-> lh_insula,4.895661074369378e-08,1.1884537292693775e-09,6.782398707900519e-08,0.015271046548448946
left_cerebellum_white_matter <-> lh_rostralanteriorcingulate,4.891416087685115e-08,1.9051842943046675e-09,1.2615364207628758e-07,0.013992899971321979
lh_unknown <-> right_cerebellum_white_matter,4.886587750204969e-08,3.578556338980422e-09,3.1713735439022774e-07,0.010939002504470094
rh_precentral <-> right_cerebellum_cortex,4.8846123338867226e-08,-6.553154369543851e-10,5.2842913399984754e-08,-0.010427833489886294
