ROI_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score
rh_insula_Volume,7.675237710476933e-09,-9.484705820073934e-09,3.435867129721763e-07,-0.02682427102632752
rh_superiortemporal_Surface_Area,7.444041104879821e-09,4.020761905999092e-07,1.0785920362664989e-05,0.03724334536501306
lh_corpuscallosum_Surface_Area,7.305481670791165e-09,-9.257327822827695e-09,3.1500471353958974e-07,-0.02848367250433749
left_cerebral_white_matter_Thickness,7.210649358667444e-09,-5.196727372353638e-09,6.434355469467209e-06,-0.0008063998637218689
optic_chiasm_Surface_Area,7.088325621177833e-09,1.039162281118438e-08,5.385349044360971e-07,0.01894432373791626
lh_superiorfrontal_Surface_Area,7.0465391723864535e-09,-5.519943556890362e-08,2.5136067956839644e-06,-0.021873231465103542
lh_pericalcarine_Thickness,7.04583365401281e-09,1.7085670727245818e-08,3.5036516626858225e-05,0.0004875140918898643
left_vessel_Thickness,6.7664605557411905e-09,-5.3718493849584965e-09,1.1736484334906378e-06,-0.004538382540765628
left_putamen_Thickness,6.721344168377736e-09,1.0543285395797692e-09,6.351053005695505e-08,0.01434255117957779
left_choroid_plexus_Surface_Area,6.61833303567026e-09,-5.3265542495258465e-08,2.4125451850394058e-06,-0.021987429924611307
cc_mid_posterior_Thickness,6.6055178891399556e-09,5.796244240695984e-08,5.6768435280163375e-06,0.010192375106050804
wm_hypointensities_Surface_Area,6.58217767797791e-09,-8.482060636881951e-08,2.19431336275161e-06,-0.03847937766114128
brain_stem_Surface_Area,6.209029017609214e-09,4.6638054177645735e-09,1.798880914416309e-07,0.02456081043501438
optic_chiasm_Volume,6.17553163795761e-09,-1.140374809707173e-07,4.6963795142645695e-06,-0.024230404841998187
lh_lateralorbitofrontal_Surface_Area,5.955994626166964e-09,1.0239043357127612e-07,5.017060246707417e-06,0.02036785487867168
lh_temporalpole_Surface_Area,5.91698503161111e-09,-5.6716640749536386e-08,8.297113899905363e-06,-0.0068274784038030965
left_accumbens_area_Surface_Area,5.8724435292062704e-09,-5.6550573148417604e-08,2.769472276877833e-06,-0.020345794998157196
right_caudate_Surface_Area,5.830424959143041e-09,7.171690825256084e-08,4.076945326754322e-06,0.017547802213815116
cc_central_Surface_Area,5.805021039143387e-09,3.3943697889901997e-09,1.1131263467519616e-07,0.0279803484449771
rh_posteriorcingulate_Surface_Area,5.721006774767327e-09,3.286341866901801e-08,1.0053577546686959e-06,0.03236634429383081
rh_bankssts_Volume,5.585809205772097e-09,2.7443600677028788e-08,1.273174764432725e-06,0.021387266518728063
left_pallidum_Surface_Area,5.543751931088834e-09,-7.780146016772009e-08,4.0570484258189395e-06,-0.019129710793166672
right_pallidum_Volume,5.5278528481231365e-09,-1.0801375381302347e-08,6.397622881432061e-07,-0.016623580005187606
lh_middletemporal_Thickness,5.494167395526882e-09,-8.243365668471944e-09,9.385677531724566e-06,-0.0008773572358819432
right_inf_lat_vent_Surface_Area,5.488671339482151e-09,1.8168550136425857e-07,7.25320042428261e-06,0.02501452400471294
rh_parstriangularis_Surface_Area,5.205304256541945e-09,2.43747906713818e-07,8.890734837201123e-06,0.027385144167542196
rh_entorhinal_Volume,5.144575701772768e-09,-1.740871241313147e-07,7.691740462326472e-06,-0.022603608234122195
cc_anterior_Thickness,5.017549826644266e-09,-8.640667698947775e-08,1.03668872471465e-05,-0.008326839728670888
left_hippocampus_Surface_Area,4.776821189121e-09,-1.2462000331345664e-07,6.1938997070806325e-06,-0.020087365882337747
rh_precentral_Thickness,4.446762767578418e-09,8.9717527243443e-09,2.5963229964626816e-06,0.0034423027140230975
lh_postcentral_Surface_Area,4.315748065203884e-09,1.4379297017206155e-07,6.918280931203322e-06,0.02075449474406449
lh_lateralorbitofrontal_Volume,4.279460120769284e-09,-7.332757942752184e-08,3.5464519101511006e-06,-0.0206181838754025
lh_supramarginal_Thickness,4.138332505806673e-09,-2.3577994080992896e-08,8.085554045626667e-06,-0.0029124620684522593
left_vessel_Surface_Area,3.911843565179021e-09,-5.050588809895549e-08,4.8688432395826635e-06,-0.010352021087538727
cc_mid_anterior_Surface_Area,3.850489567807433e-09,2.6987501432098254e-09,1.0254786280108792e-07,0.023978688497883573
rh_entorhinal_Surface_Area,3.747122833742191e-09,6.331173291696716e-08,3.815026253272931e-06,0.016551973430978074
left_choroid_plexus_Thickness,3.681711195588761e-09,-4.4983204638180826e-08,3.3221565182569624e-06,-0.013499727396272298
rh_parsopercularis_Surface_Area,3.6196405160728306e-09,1.7171031565377415e-07,7.740929726650192e-06,0.022153512121697968
rh_posteriorcingulate_Thickness,3.2632886202659715e-09,1.7241512814711966e-08,3.865234613592615e-06,0.004449153285903346
lh_supramarginal_Surface_Area,2.9388247248142205e-09,1.547455938409993e-07,7.366588536038344e-06,0.020977934865824395
rh_paracentral_Surface_Area,2.878171806920084e-09,2.2208126105301862e-08,8.657152332393904e-07,0.02535998605751206
lh_superiortemporal_Surface_Area,2.8680551367052544e-09,1.5194285272931058e-07,7.043516319556305e-06,0.021541433498642334
lh_unknown_Surface_Area,2.7235338312537977e-09,-3.138350856194817e-08,2.867029844777007e-06,-0.010908301357708245
lh_insula_Thickness,2.6669823363478283e-09,2.2007579585586475e-09,1.1400510708351693e-07,0.01774731710909653
lh_parstriangularis_Volume,2.5899249293673776e-09,6.589359199938457e-09,5.479821876165332e-07,0.011809264428467593
left_ventraldc_Surface_Area,2.5370734726565072e-09,-2.9066316610522007e-08,1.3154120600492025e-06,-0.021930022735301653
rh_insula_Surface_Area,2.525926031134833e-09,9.360092561668564e-08,4.833526525600347e-06,0.01932495365142735
rh_corpuscallosum_Surface_Area,2.5254713263632867e-09,6.509164674926989e-09,2.9776370411351774e-07,0.021149877610408867
left_amygdala_Surface_Area,2.5071193753599e-09,-5.994353203904337e-08,3.4784692032757546e-06,-0.017183334163522208
lh_frontalpole_Surface_Area,2.483617942849473e-09,-1.7354386216722785e-08,1.2369538554007906e-06,-0.01391742456351347
lh_transversetemporal_Surface_Area,2.2995877415344144e-09,4.637249219924567e-08,4.66164156220253e-06,0.009926380605575082
right_ventraldc_Surface_Area,2.2921507648237148e-09,2.8501061991546897e-08,1.9950291116623694e-06,0.014214787119931975
lh_entorhinal_Volume,2.2590328203154234e-09,-7.784573518732573e-08,2.7396810378512943e-06,-0.028310823733998385
lh_insula_Surface_Area,2.224040857929092e-09,2.6194284350566797e-08,3.899253788223412e-06,0.006700584246916078
rh_unknown_Surface_Area,2.2102003529905373e-09,4.1981915042304856e-08,2.6846877319514234e-06,0.01557951021356476
lh_bankssts_Surface_Area,2.113541270088891e-09,6.043914533726006e-09,6.237020178122926e-06,0.0009674875959088148
left_accumbens_area_Volume,2.104635971451391e-09,-1.8492662777870454e-08,1.6521616075238859e-06,-0.011125670749560198
left_putamen_Surface_Area,2.07272559299192e-09,-2.4876810933979077e-08,2.549417423155375e-06,-0.009719716177953391
left_putamen_Volume,2.061591047687839e-09,-4.311919650298774e-09,4.290817325135669e-07,-0.009820312099104563
lh_inferiortemporal_Surface_Area,1.962077445834561e-09,4.297558058333175e-08,4.9252745549813875e-06,0.008707839878929254
left_vessel_Volume,1.9268370596115883e-09,-1.96187039953602e-08,1.25977119462869e-06,-0.015450582024816806
lh_superiortemporal_Thickness,1.7228480641285833e-09,-2.1367292462722554e-08,1.5820395169321054e-06,-0.013421332972876069
rh_postcentral_Thickness,1.6807281978155637e-09,-3.6013831928623525e-08,2.7181524057322216e-06,-0.013200813800927521
left_inf_lat_vent_Surface_Area,1.6024877025843585e-09,1.2571181559565473e-08,2.6664620769860483e-06,0.00469693991469583
lh_superiorparietal_Surface_Area,1.4869410205824948e-09,-3.2351678956739524e-08,1.979562833016417e-06,-0.016260697284785162
lh_temporalpole_Volume,1.3413276615091413e-09,-4.895456060169837e-08,2.323281400160012e-06,-0.020980992947674963
right_choroid_plexus_Surface_Area,1.31851497111241e-09,1.0758530005615567e-08,1.3988210195813003e-06,0.007636548472859234
rh_transversetemporal_Volume,1.3077649012810118e-09,9.183415304607807e-09,7.130929502705247e-07,0.01270018647142403
lh_paracentral_Surface_Area,1.2845241714243907e-09,-1.0097703290419249e-08,4.4678661808918553e-07,-0.022105952518179324
right_putamen_Surface_Area,1.2509469768000112e-09,3.3706212068298807e-08,2.2935034521842982e-06,0.01463258587102914
lh_precentral_Thickness,8.43266178982161e-10,-2.3134988749531456e-09,4.841249951505008e-07,-0.00468201142961509
cc_anterior_Surface_Area,8.416374553592739e-10,7.373979512729843e-10,7.620214912904814e-08,0.008554287320250792
lh_insula_Volume,8.156701894021377e-10,-3.5635109478302565e-10,3.682505385332027e-08,-0.007610265562091981
lh_parsorbitalis_Volume,6.309655153746915e-10,-7.644925989303912e-09,4.886923481694949e-07,-0.015329944438420711
left_pallidum_Volume,5.833320929082135e-10,-1.4062765261061007e-09,9.131356163917603e-08,-0.013880437163136118
rh_frontalpole_Surface_Area,5.705083134167301e-10,5.541775696182777e-09,5.726829282767033e-07,0.009510791250693911
rh_superiorfrontal_Surface_Area,5.008164084024208e-10,5.938369547076216e-09,6.136666382494173e-07,0.009521704678231224
lh_inferiorparietal_Thickness,3.9018042296904125e-10,-2.7160288649175162e-08,2.8067237811815504e-06,-0.00964251050480429
lh_inferiorparietal_Surface_Area,3.8786385139859846e-10,1.5562146517085365e-08,1.6081805049984845e-06,0.009617064640820117
rh_supramarginal_Thickness,3.4748899288592584e-10,-1.1408408593180614e-08,1.1789363551144885e-06,-0.009595474597193256
right_amygdala_Surface_Area,3.1692420140578944e-10,7.904897385524509e-09,8.16886144559634e-07,0.009559837757028008
lh_middletemporal_Surface_Area,2.3188836286031931e-10,1.3380437001083674e-08,1.3827242861310162e-06,0.009607383984273361
right_accumbens_area_Surface_Area,2.148678252384745e-10,-2.145839828423622e-09,2.2174947235790967e-07,-0.009259308366880015
rh_temporalpole_Surface_Area,1.4644073685678437e-10,4.838174074107331e-09,4.1633075622124227e-07,0.011348404973148558
rh_parsorbitalis_Surface_Area,3.9742941189377077e-11,1.6847898836347034e-09,1.7410491816828412e-07,0.009151248648853007
