ROI_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score
right_hippocampus_Surface_Area,6.927896911160923e-10,-1.4002157743388114e-08,1.0438073112394774e-06,-0.013287208765821637
rh_insula_Surface_Area,6.531924620831634e-10,-1.3769995808268485e-08,1.1460847175913894e-06,-0.011910888189022322
rh_postcentral_Thickness,6.412571327873236e-10,-1.0231127685380742e-08,4.76037022076975e-07,-0.021050099520526673
lh_insula_Thickness,6.27740979297506e-10,-4.2589491550593896e-10,3.9829133610662783e-08,-0.008547106574913496
right_putamen_Surface_Area,6.118705413332849e-10,-6.9706470714599015e-09,7.843628434888693e-07,-0.008775142403243053
right_choroid_plexus_Thickness,6.116308132457166e-10,-1.7671408020620622e-09,2.2100611344136028e-07,-0.007649757730375572
rh_rostralmiddlefrontal_Thickness,6.067407037881082e-10,2.7608578438651348e-08,2.261973198536419e-06,0.012151806392978802
right_caudate_Thickness,6.031147679485552e-10,2.499751888132032e-09,2.121207923746167e-07,0.011254020217594434
cc_anterior_Surface_Area,5.496483779149457e-10,-4.81572658737483e-10,3.3073217085385984e-08,-0.011180327157426846
rh_precentral_Thickness,5.400792276154977e-10,-2.9613528787715982e-09,1.9294346996367427e-07,-0.014592008697307006
lh_inferiortemporal_Surface_Area,5.056140681334201e-10,4.5342658021094774e-09,8.321193257217807e-07,0.005384350725145938
lh_rostralmiddlefrontal_Thickness,4.909460224123986e-10,1.7135259818797148e-08,2.068225826212974e-06,0.008245138522805147
lh_frontalpole_Thickness,4.804853107979549e-10,2.981877095704333e-08,3.117343380481223e-06,0.009534856691194218
rh_frontalpole_Thickness,4.779478781951779e-10,2.8617664619890363e-08,3.028120891806599e-06,0.009419527938163466
lh_lingual_Thickness,4.775139677761384e-10,6.077953139367977e-09,1.594812310730631e-06,0.003787329582859965
rh_temporalpole_Surface_Area,4.2499749005114113e-10,3.021616355377528e-09,7.788193432298479e-07,0.003830555603524396
rh_isthmuscingulate_Thickness,4.053454203168119e-10,-1.325094338176058e-08,8.841018644569247e-07,-0.014820395649000432
rh_lateralorbitofrontal_Thickness,3.9432666952778154e-10,-1.1491475233055956e-08,6.217119684342993e-07,-0.018191004456568433
lh_middletemporal_Surface_Area,3.894685130372868e-10,2.2473135999979866e-08,4.221087903792536e-07,0.05200805098238252
right_lateral_ventricle_Surface_Area,3.742311349697047e-10,-4.010174802630324e-09,1.992244958806037e-07,-0.01916685130845661
left_lateral_ventricle_Surface_Area,3.6939084350618755e-10,5.339789414632874e-09,5.269737516070054e-07,0.009944227997462531
rh_precuneus_Surface_Area,3.4590037301357144e-10,-3.5282256191139447e-09,1.6793277699014182e-07,-0.01982898080272991
third_ventricle_Surface_Area,3.455160748439219e-10,-1.3039148645537993e-10,6.125856470331489e-09,-0.008085864257521792
rh_parsorbitalis_Thickness,3.4096577679462217e-10,-7.376003351337987e-09,6.891489532768246e-07,-0.010549974103182981
lh_posteriorcingulate_Thickness,3.2609860513106597e-10,-2.95077629846091e-09,3.117345576423901e-07,-0.009171462090002516
lh_parsorbitalis_Surface_Area,3.1770177167363844e-10,6.589351716619457e-09,4.841726484915789e-07,0.013334108507892753
csf_Thickness,3.111725389220063e-10,-3.314586867813393e-09,2.4534404845976394e-07,-0.012980865964203945
rh_posteriorcingulate_Thickness,3.1008948284688675e-10,-2.094783537975584e-09,2.6035858286137637e-07,-0.007748167325798061
lh_bankssts_Surface_Area,3.0054242573614047e-10,1.6501777981523376e-08,3.609643112155933e-07,0.044483465073633564
wm_hypointensities_Surface_Area,2.9625948968288715e-10,4.062987490852151e-09,3.545569287419314e-07,0.011145001426453001
cc_posterior_Surface_Area,2.9620430835521514e-10,-1.600550617551823e-10,1.1759608726906098e-08,-0.007355603851335419
csf_Surface_Area,2.9318537410572746e-10,-1.5029616901840833e-10,6.872306933225219e-09,-0.008907861243470074
lh_isthmuscingulate_Surface_Area,2.7118896325399384e-10,1.9981062949854404e-09,1.4699473716541426e-07,0.012727218319937545
rh_cuneus_Surface_Area,2.625548903549915e-10,-2.0305364394479332e-09,1.0651670246517321e-07,-0.01742699884640882
left_inf_lat_vent_Surface_Area,2.485790676087078e-10,2.7920138005145226e-09,3.568778596062441e-07,0.007610199763788099
lh_transversetemporal_Surface_Area,2.38347823708341e-10,1.0569300818988336e-08,2.5883471932741107e-07,0.03931523742703818
rh_corpuscallosum_Surface_Area,2.2936631004820005e-10,-4.838188416691879e-10,2.0312953189158845e-08,-0.015960795328982376
right_lateral_ventricle_Thickness,2.281591677968733e-10,-2.4415432106368226e-09,1.6445971165704683e-07,-0.01399488275801127
lh_temporalpole_Surface_Area,2.1452375290230892e-10,6.810862099855547e-09,4.938599948244837e-07,0.013517370241366483
left_cerebellum_white_matter_Thickness,2.084966240438879e-10,-2.5526054578426483e-10,5.175511161634992e-07,-0.00048385936066364836
left_caudate_Surface_Area,2.0771971857924926e-10,3.1228973404743076e-09,1.9570074318540385e-07,0.01518175040164805
left_accumbens_area_Surface_Area,1.7741822310084317e-10,1.7085055713920489e-09,8.679282334252126e-08,0.017651159583868647
rh_supramarginal_Thickness,1.7507390593431758e-10,-3.9910984386711816e-09,4.2235191974984565e-07,-0.009231133843421788
rh_pericalcarine_Surface_Area,1.735490922008625e-10,-2.0790392628451844e-09,8.995319115886308e-08,-0.020800128927757913
right_cerebral_white_matter_Thickness,1.7197134436419765e-10,-2.43214854764504e-09,2.7632990812706476e-07,-0.008494217609170343
lh_rostralmiddlefrontal_Surface_Area,1.6796503896440957e-10,-1.6455156584809318e-09,2.2379376136972052e-07,-0.007038321505417417
lh_entorhinal_Surface_Area,1.6097804254810044e-10,3.837373723317047e-09,2.6647277499574444e-07,0.013879752620763882
left_hippocampus_Surface_Area,1.5426411176348723e-10,4.024516301405391e-09,2.7088753146089726e-07,0.014327856706468472
lh_lateraloccipital_Surface_Area,1.4919293632386242e-10,4.425531910306431e-09,2.403892286144038e-07,0.01767460978571763
lh_middletemporal_Thickness,1.2698174563443518e-10,-1.6553096943919692e-09,2.510450502016519e-07,-0.0063410882263934005
rh_entorhinal_Surface_Area,1.2363868264611732e-10,1.5418315646276367e-09,1.922999560910567e-07,0.00762151210716846
lh_corpuscallosum_Surface_Area,1.2212807827044751e-10,1.547577159222823e-10,7.128279858107393e-09,0.009035216449305635
lh_postcentral_Thickness,1.2174233390016887e-10,-2.7644800406398665e-09,2.486955647831693e-07,-0.010686228977125947
rh_lateraloccipital_Surface_Area,1.1909520693809462e-10,-3.777207159950099e-09,2.2214187573892444e-07,-0.016271115015018184
rh_corpuscallosum_Thickness,1.110096963166756e-10,-1.4027166644206028e-10,8.718410237635786e-09,-0.0074937809707806245
lh_rostralanteriorcingulate_Surface_Area,1.1092586641152737e-10,5.776454850028836e-10,2.5385650460183654e-08,0.016324286186369726
lh_fusiform_Surface_Area,1.1030611131118757e-10,1.1223718577090953e-09,1.6941525996975288e-07,0.006255721268627389
lh_superiortemporal_Surface_Area,1.0811169853651618e-10,5.727504882354092e-09,2.103123474003551e-07,0.025997203288592712
left_cerebral_white_matter_Thickness,1.0677010070909493e-10,-2.030094875725185e-09,2.09788476085497e-07,-0.009236584701262884
rh_transversetemporal_Thickness,1.0376200872302392e-10,-2.1451834253186346e-09,2.2168164015521824e-07,-0.009259186113674956
rh_medialorbitofrontal_Surface_Area,1.0187813439308249e-10,-3.7416493474088535e-10,2.823751526164975e-08,-0.009785283697974838
rh_parahippocampal_Surface_Area,9.891647584255166e-11,1.012688286952179e-09,1.905666154636417e-07,0.005049136839703799
lh_inferiortemporal_Thickness,9.681796238632916e-11,3.0759064828273265e-09,2.2657448605431278e-07,0.0130018521190876
left_pallidum_Surface_Area,8.886556209998243e-11,1.8587755068799201e-09,8.208103980089513e-08,0.02018630014277761
left_choroid_plexus_Surface_Area,8.465341752594127e-11,8.998481660179668e-10,6.661214319721548e-08,0.01174550310779809
rh_parsopercularis_Thickness,8.198436353438652e-11,1.1901405816749507e-09,7.325910819270663e-08,0.014294419043263368
lh_lateralorbitofrontal_Surface_Area,8.166502912944169e-11,1.939985410766833e-09,2.0047663181627815e-07,0.009217105927750767
left_amygdala_Surface_Area,8.107919063562062e-11,1.938548613518864e-09,2.0032815427037638e-07,0.009216781368351018
lh_unknown_Surface_Area,7.918845504422422e-11,1.518699630307058e-09,1.5694127643168102e-07,0.009097208687802085
rh_middletemporal_Surface_Area,7.604698593690393e-11,4.989949493971566e-10,3.2598966052103533e-07,0.0014851497174744638
lh_supramarginal_Thickness,6.978010612115196e-11,-2.6695309440314414e-09,1.7721742742271103e-07,-0.014258987428579551
left_thalamus_Surface_Area,6.961869383104294e-11,3.306003873489801e-10,4.0630058611281323e-08,0.006529725550728795
right_ventraldc_Surface_Area,6.517164702200999e-11,-8.103572937107082e-10,5.5294616687109557e-08,-0.012410782616182947
rh_inferiortemporal_Thickness,5.922619930899859e-11,1.0918348492482897e-09,1.4763823293701634e-07,0.006926205837923389
lh_parahippocampal_Surface_Area,5.916281264312823e-11,6.11620986732414e-10,7.498211667362565e-08,0.0071970552237637046
lh_corpuscallosum_Thickness,5.856507655029629e-11,-7.352341956230918e-12,3.2975078155828348e-09,-0.0005529112716606185
lh_parsopercularis_Surface_Area,4.858855689828202e-11,-1.7717129449760224e-09,2.096044398821482e-07,-0.008067746471459414
lh_transversetemporal_Thickness,4.1168540070934165e-11,9.494093414895282e-10,9.811124657968239e-08,0.008781781466091734
rh_isthmuscingulate_Surface_Area,3.929681349362592e-11,-1.3032905790782167e-10,2.4533463549801182e-08,-0.0037739932375990136
lh_insula_Surface_Area,3.628984121113571e-11,1.3118167512726181e-09,8.33032310963288e-08,0.014059714072691253
left_ventraldc_Surface_Area,3.4068367270006414e-11,3.903087251652078e-10,3.26872887524345e-08,0.009143441445269773
rh_rostralanteriorcingulate_Surface_Area,2.6090757685839416e-11,-1.6631934747454423e-10,1.1867452668892497e-08,-0.007605794327893596
left_putamen_Surface_Area,1.8517082332721414e-11,4.882250588830022e-10,3.681455939443709e-08,0.01042891496146426
lh_pericalcarine_Surface_Area,1.769955102165883e-11,2.1335069940444178e-10,1.919891620181836e-08,0.00730680200353311
left_vessel_Surface_Area,1.3111003917998368e-11,3.742595447036958e-10,3.531732811738851e-08,0.008258641015512349
lh_frontalpole_Surface_Area,1.1050304741157366e-11,9.081849878875187e-11,6.917451171278872e-09,0.005368332254620981
lh_superiortemporal_Thickness,1.0956599256670255e-11,-2.3544160878086943e-11,1.0077911829931381e-08,-0.0011726399178119812
lh_cuneus_Surface_Area,9.575706020873593e-12,6.763257386509044e-11,5.048055035723331e-09,0.004494439560762775
fourth_ventricle_Surface_Area,8.9103782196981e-12,-4.823633461032518e-12,4.984706503549692e-10,-0.0004594605844680266
right_cerebellum_white_matter_Surface_Area,6.349715260456107e-12,1.210947380655335e-10,1.251383906462295e-08,0.005378680096182056
lh_parstriangularis_Thickness,4.1833512933392875e-12,-1.294706477691785e-10,1.3379399267532051e-08,-0.005537809003885733
lh_medialorbitofrontal_Surface_Area,2.6882250067254486e-12,1.6314626719910885e-11,1.6859412426481871e-09,0.0013960900864681892
left_cerebellum_white_matter_Surface_Area,1.4436325626390298e-12,2.498260009185393e-11,2.5816830851569117e-09,0.0019856325996103694
