Edge_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score
cc_posterior <-> lh_lateralorbitofrontal,1.2256974660930327e-07,-1.0357182426890446e-08,7.658891903297638e-07,-0.013348790724212174
brain_stem <-> rh_superiorfrontal,1.2254313613983654e-07,-9.734086338390356e-09,6.767859176428171e-07,-0.014173392447823676
rh_parahippocampal <-> right_choroid_plexus,1.2247121265161436e-07,-4.003690396276799e-09,2.0356891697173626e-07,-0.018746596897368954
left_caudate <-> rh_inferiortemporal,1.223911666433407e-07,-1.7120528985182224e-08,1.5076472350151364e-06,-0.011280967401499909
lh_corpuscallosum <-> right_pallidum,1.2237300570325643e-07,-1.8662687042866336e-09,4.0095797135472656e-07,-0.004541264154420615
left_vessel <-> right_cerebellum_white_matter,1.2234586971957577e-07,5.218634200265887e-09,2.417591729978741e-07,0.020728675496205072
left_thalamus <-> left_vessel,1.2217737748052173e-07,-6.421455833156182e-10,2.278809937813292e-07,-0.0026994404769718886
left_vessel <-> rh_paracentral,1.219702176654601e-07,-3.802646702890057e-09,7.121339421120714e-07,-0.005265846792588384
left_accumbens_area <-> lh_corpuscallosum,1.2196033687414387e-07,-5.574292335252003e-09,4.515445172257097e-07,-0.012077474928655688
lh_lateraloccipital <-> right_vessel,1.2188875461675224e-07,7.71738243247966e-09,3.010319856175467e-07,0.02481218263503343
left_cerebellum_white_matter <-> rh_pericalcarine,1.218738735632259e-07,4.7575879309389004e-09,2.0632530872492814e-07,0.02199274767701123
lh_frontalpole <-> lh_postcentral,1.2186671401752719e-07,-4.0227445910364647e-10,2.9168098946363546e-07,-0.0013334431838706777
brain_stem <-> left_accumbens_area,1.2155619489849517e-07,4.533477791587059e-09,2.5908995648282215e-07,0.016847443326545936
left_inf_lat_vent <-> lh_caudalmiddlefrontal,1.2151963389275334e-07,1.738224711233583e-09,3.176485909381878e-07,0.005305149356071872
lh_pericalcarine <-> lh_posteriorcingulate,1.214143986282225e-07,2.593034727429386e-09,2.8558965892387555e-07,0.00877241354406509
left_cerebellum_cortex <-> lh_insula,1.2111878287429093e-07,8.74905389318304e-09,4.182316348001939e-07,0.02043065757452788
rh_entorhinal <-> right_cerebellum_white_matter,1.2103148568957898e-07,4.49173664189099e-09,2.948628874536449e-07,0.014733628876273006
lh_superiorparietal <-> rh_bankssts,1.2085502941077679e-07,-8.41462298059041e-09,5.511243934046932e-07,-0.014996002810595387
lh_caudalanteriorcingulate <-> rh_superiorparietal,1.208333419113733e-07,-5.640161162415346e-09,3.9330048974725705e-07,-0.013985009455232645
left_accumbens_area <-> optic_chiasm,1.2075554346420482e-07,-1.0181273154224035e-08,7.929536622921213e-07,-0.012679776719817739
lh_frontalpole <-> lh_inferiorparietal,1.207361145965349e-07,-6.617709011492111e-09,4.764124308868181e-07,-0.013605139571426715
lh_caudalanteriorcingulate <-> rh_entorhinal,1.2071393795631866e-07,6.316366953734948e-09,7.692039874254109e-07,0.00810617894115895
left_cerebral_white_matter <-> lh_parsorbitalis,1.2056937994747615e-07,-1.0987253467425539e-08,7.231482514791019e-07,-0.014986400697620332
lh_medialorbitofrontal <-> rh_inferiortemporal,1.2040769239790145e-07,-2.6526701747380015e-09,1.0134507556156425e-06,-0.0025918884325238736
rh_parstriangularis <-> rh_pericalcarine,1.2029205959918452e-07,-4.380878747574332e-09,3.511288734700459e-07,-0.012131067520242761
left_inf_lat_vent <-> lh_rostralanteriorcingulate,1.2028516012809435e-07,-1.7531447335049245e-09,5.168327301795251e-07,-0.0033277065623988802
rh_frontalpole <-> rh_posteriorcingulate,1.2002542394014775e-07,-2.2709754842352244e-09,3.853720939765991e-07,-0.005743894217201977
rh_entorhinal <-> rh_superiorfrontal,1.1988553049799903e-07,-5.744480425589027e-09,2.3851744087598e-07,-0.02311499911370707
rh_rostralanteriorcingulate <-> rh_supramarginal,1.1968105773734493e-07,-1.8258937813727094e-08,7.984800981161501e-07,-0.022584276169905083
cc_mid_anterior <-> lh_superiortemporal,1.1965038238860858e-07,-4.948859707051116e-09,4.7078805735509176e-07,-0.010293225115190572
right_caudate <-> right_vessel,1.1962616632574575e-07,-1.171452219290082e-08,8.46719121534444e-07,-0.013673702265357739
lh_postcentral <-> right_pallidum,1.196065382293441e-07,-1.4077951395558237e-08,1.1296781359311236e-06,-0.012352567757261106
lh_frontalpole <-> lh_unknown,1.196007306202688e-07,2.8357788420429104e-09,2.8548902357138556e-07,0.009596900784227709
cc_anterior <-> third_ventricle,1.194977478879811e-07,-7.582125774005386e-09,6.906863901688584e-07,-0.010820997639440619
lh_superiorparietal <-> right_cerebellum_cortex,1.1949577084406758e-07,1.8468629657141815e-08,9.009036051618513e-07,0.020275064839446175
rh_insula <-> rh_lateraloccipital,1.1947714902520745e-07,-1.2057485437887124e-09,2.979405544894116e-07,-0.003915523714594635
cc_mid_anterior <-> left_putamen,1.1941856530356335e-07,-3.6234722920845896e-09,2.118000656752729e-07,-0.016336660140531905
lh_lingual <-> right_pallidum,1.1916041357801575e-07,4.530497124687742e-09,2.7061467050838845e-07,0.016144904742435094
rh_parahippocampal <-> rh_posteriorcingulate,1.1897295053983116e-07,2.646488836150948e-09,1.1610050190359734e-06,0.0022600149385607784
lh_corpuscallosum <-> right_amygdala,1.1893997999435302e-07,-1.097150153865878e-08,5.724975487564273e-07,-0.0188352750360612
rh_lateraloccipital <-> rh_parahippocampal,1.1892373533746411e-07,7.2671172064600415e-09,4.204465722236998e-07,0.01688273917229239
lh_entorhinal <-> rh_paracentral,1.1888716407010134e-07,-3.923493868705748e-09,2.2283657179624793e-07,-0.016850848809692762
cc_anterior <-> rh_posteriorcingulate,1.1866662067432082e-07,-2.2082284897851506e-09,1.6928366706965097e-07,-0.012316952937644135
lh_rostralanteriorcingulate <-> rh_paracentral,1.1849516333776922e-07,-1.355089259479346e-08,1.184144901657731e-06,-0.011347779131311363
lh_inferiortemporal <-> rh_bankssts,1.1843744152575327e-07,-2.057543970574123e-09,7.32228561660233e-07,-0.0027721164030278813
left_cerebellum_white_matter <-> lh_parstriangularis,1.1840079917484364e-07,-3.4025987520691885e-10,1.9005685882556136e-07,-0.0017008158440776423
brain_stem <-> rh_temporalpole,1.1834956635045208e-07,-3.741601953942258e-09,5.144306702850808e-07,-0.0071345978905244445
left_putamen <-> rh_entorhinal,1.183236757273069e-07,3.4008936677224817e-09,7.007791381859385e-07,0.004784740413741314
lh_superiortemporal <-> rh_lateraloccipital,1.1829668008513079e-07,-7.937062564076782e-09,6.097304723674992e-07,-0.012807281419865564
cc_anterior <-> lh_lingual,1.182381515463113e-07,3.413626561612798e-10,2.2322064652486052e-07,0.0014636896914908932
lh_temporalpole <-> lh_transversetemporal,1.1815779615655343e-07,-4.391752336079172e-09,3.3881862101381186e-07,-0.012590360925442898
lh_caudalmiddlefrontal <-> rh_parahippocampal,1.1805074794888531e-07,-4.191985465368316e-09,3.9158708796073817e-07,-0.010438546434984364
rh_rostralmiddlefrontal <-> right_cerebellum_white_matter,1.1804883426302968e-07,-8.233928181308987e-09,2.7898883664000237e-07,-0.028492201557135274
lh_cuneus <-> rh_superiorparietal,1.1803202088986404e-07,9.827197486062997e-09,5.819192827537952e-07,0.016602259416763337
lh_superiorparietal <-> wm_hypointensities,1.1803001794174456e-07,2.756209333840454e-09,5.696210832598063e-07,0.0047551916475147005
left_accumbens_area <-> lh_postcentral,1.1802556499437043e-07,-1.0012971878187316e-08,7.613719819415399e-07,-0.01298073058472348
lh_medialorbitofrontal <-> right_lateral_ventricle,1.1799140052419952e-07,4.738330482369281e-09,3.3027747003062426e-07,0.01392490217451905
cc_central <-> lh_paracentral,1.1797284615101391e-07,2.4230011003011268e-09,1.8154134872726624e-07,0.012650015865510131
lh_bankssts <-> rh_precentral,1.1796189278612381e-07,-7.274082420051119e-09,3.737687508850004e-07,-0.018954337483905404
left_cerebellum_cortex <-> rh_pericalcarine,1.179075669133181e-07,5.346496556174993e-09,1.8584225116919895e-07,0.02730001582526673
cc_central <-> left_thalamus,1.1785473514955198e-07,-6.365534867753146e-09,5.348669835327473e-07,-0.011682731859583427
cc_anterior <-> rh_parsorbitalis,1.1781851460821255e-07,-2.1064991135015193e-08,1.0963801102166927e-06,-0.0190395605818415
rh_bankssts <-> rh_corpuscallosum,1.177705936048839e-07,-8.350954207964285e-09,4.172487362098676e-07,-0.019545883931795266
lh_inferiortemporal <-> rh_lateraloccipital,1.177530025466858e-07,1.1528561972561428e-08,4.323089291663041e-07,0.02606450200833905
lh_caudalanteriorcingulate <-> right_pallidum,1.1774110025862513e-07,8.644613547672525e-11,1.9359983145518564e-07,0.0004245884432166286
lh_transversetemporal <-> rh_parsorbitalis,1.1772340445525069e-07,-9.066172056123136e-09,8.296055753855792e-07,-0.01079813226818986
rh_bankssts <-> rh_posteriorcingulate,1.1771061294025407e-07,-7.586981520605034e-09,3.379710853342762e-07,-0.02180348264660165
left_cerebellum_cortex <-> rh_postcentral,1.1769270338859298e-07,1.8127877559442417e-09,1.754611184455957e-07,0.009774489505605003
rh_caudalmiddlefrontal <-> right_amygdala,1.174474882884326e-07,-2.798827869424144e-09,2.1861037747547487e-07,-0.012242785740224763
left_pallidum <-> lh_pericalcarine,1.1734163468672671e-07,4.986760620752814e-09,5.955447269859868e-07,0.008235164800416493
brain_stem <-> lh_caudalmiddlefrontal,1.1712037777297905e-07,-3.6529137500952034e-10,1.5879406074327945e-07,-0.0021641245752425826
rh_frontalpole <-> right_cerebellum_white_matter,1.1703317742965342e-07,-2.2533920743510554e-09,1.4495209339348638e-07,-0.014542508106868723
left_accumbens_area <-> lh_paracentral,1.1701837018741292e-07,4.130445186045565e-09,6.397604429389977e-07,0.006356873877028782
lh_parstriangularis <-> rh_cuneus,1.1678820102927293e-07,-5.29635174435985e-09,3.9004596422862536e-07,-0.013239358018702563
cc_central <-> rh_pericalcarine,1.1670523791041789e-07,-5.272934325544301e-10,1.8854432200004262e-07,-0.0026557970897516624
rh_frontalpole <-> right_pallidum,1.1660959504733365e-07,5.0270582350203634e-09,7.277505511037981e-07,0.006814035214882651
lh_rostralmiddlefrontal <-> wm_hypointensities,1.1659889941518841e-07,-4.829481991514734e-09,4.2492600642818505e-07,-0.011104146268871547
left_cerebellum_white_matter <-> rh_parstriangularis,1.1659444714908371e-07,1.4296779184572662e-09,1.8073512730238946e-07,0.0074956193894513716
left_cerebral_white_matter <-> lh_lateraloccipital,1.1654711425159874e-07,-7.603711482174272e-09,4.20562849663128e-07,-0.017659933940244517
rh_paracentral <-> right_caudate,1.1644134359444712e-07,-1.141578307938749e-08,9.621931954184695e-07,-0.011742298889958489
left_accumbens_area <-> left_amygdala,1.1631983931764491e-07,1.990407758379067e-09,1.558227484925191e-07,0.01200322498857183
lh_cuneus <-> lh_lateraloccipital,1.162731245763728e-07,1.9613721802757485e-09,1.9730122160140465e-07,0.009461459827029107
cc_mid_anterior <-> rh_bankssts,1.1625632784640667e-07,-1.1762349825059321e-08,6.120512183850266e-07,-0.018908973212200773
lh_parsopercularis <-> lh_parsorbitalis,1.1617699231699977e-07,-8.576130897909288e-09,6.913607063615025e-07,-0.012227846271001232
fourth_ventricle <-> left_choroid_plexus,1.1612688580130913e-07,-4.483997057802932e-09,6.670026672719381e-07,-0.006623307816307025
left_caudate <-> rh_bankssts,1.1589216846710115e-07,-1.7555959515931896e-10,3.1979012331293257e-07,-0.0005323373344105071
lh_parsorbitalis <-> lh_rostralanteriorcingulate,1.1588337677014269e-07,-1.355159828880688e-08,1.278296607411238e-06,-0.010519004871120542
lh_frontalpole <-> lh_transversetemporal,1.1584380370189134e-07,-5.065963558095046e-09,6.739907526060641e-07,-0.0074064796034058735
left_accumbens_area <-> left_thalamus,1.1583988486975781e-07,-2.1688831711049742e-09,3.67131926241895e-07,-0.00575099327367431
lh_inferiorparietal <-> right_pallidum,1.1569605254060641e-07,-5.109259189012345e-09,3.471397329181119e-07,-0.014306050876125399
left_pallidum <-> rh_pericalcarine,1.155334217734927e-07,5.204203130859425e-09,3.083517361442177e-07,0.0163473370489233
rh_parsorbitalis <-> right_pallidum,1.1548658092286044e-07,-1.2241887969417114e-10,1.9567434968929016e-07,-0.0005952073259456413
lh_frontalpole <-> lh_lateraloccipital,1.1534334704633234e-07,-5.5857055224180595e-09,4.308774641362818e-07,-0.012669519258284053
lh_parsorbitalis <-> lh_precentral,1.1491568794768641e-07,-9.197263841074362e-09,6.973727589437226e-07,-0.01300200456518581
cc_central <-> right_cerebellum_white_matter,1.1487536824006384e-07,-4.716211675541546e-09,4.49949148270837e-07,-0.010253767602944764
rh_inferiorparietal <-> rh_superiortemporal,1.1486860831211559e-07,-3.0382565498017367e-09,3.635537798264574e-07,-0.00813338457239872
cc_anterior <-> rh_parahippocampal,1.1484668676472511e-07,9.5975614106146e-10,4.066012326383993e-07,0.00230377652745571
lh_rostralmiddlefrontal <-> rh_inferiortemporal,1.1475813255273853e-07,-2.3767523420032418e-09,2.0929847193036914e-07,-0.01083797949471303
lh_cuneus <-> right_inf_lat_vent,1.1471750522002949e-07,-4.815482271779194e-10,3.657004886041264e-07,-0.001281734364964652
left_accumbens_area <-> rh_frontalpole,1.1451540510793659e-07,1.106465983338672e-08,8.972697475965989e-07,0.01219555690322259
lh_pericalcarine <-> right_inf_lat_vent,1.1418102103527914e-07,4.935847892537207e-09,2.563988197020844e-07,0.018528039643933104
left_accumbens_area <-> rh_parahippocampal,1.1404370683664913e-07,3.807958528775569e-09,2.727586838365799e-07,0.013467167399097016
lh_corpuscallosum <-> rh_cuneus,1.1388666235120156e-07,-1.0175166545039839e-08,4.5977784374367885e-07,-0.021659528393151793
lh_lateraloccipital <-> rh_frontalpole,1.13863823006138e-07,-4.341572228652402e-09,3.721740291725967e-07,-0.011360196918801274
left_accumbens_area <-> lh_lateralorbitofrontal,1.1382463451448527e-07,-2.818343304884042e-09,2.405415373225599e-07,-0.011249006192755828
lh_caudalmiddlefrontal <-> rh_parstriangularis,1.1373901410418134e-07,-8.078570614797197e-09,6.152392276455422e-07,-0.012920767376062757
rh_paracentral <-> right_inf_lat_vent,1.1371455891574523e-07,-2.327471932038238e-09,2.173556594576448e-07,-0.010237140951715936
lh_parsorbitalis <-> right_thalamus,1.1370081702988047e-07,-6.900351782602494e-09,3.3518899974977434e-07,-0.019990068593160625
lh_parsorbitalis <-> rh_caudalanteriorcingulate,1.1366199808431933e-07,-1.1068929689598976e-09,3.263645693608107e-07,-0.0032907537528798357
optic_chiasm <-> rh_superiorparietal,1.1362335588559843e-07,-4.919380060694967e-09,4.463568566966918e-07,-0.010779678202500486
lh_corpuscallosum <-> lh_parsorbitalis,1.135657659231699e-07,1.7387320314285918e-09,4.109283521097025e-07,0.0041307078098066505
left_choroid_plexus <-> rh_entorhinal,1.1349313306314382e-07,-6.9836773208321115e-09,3.3527699748538665e-07,-0.020226303436642012
lh_pericalcarine <-> rh_parsorbitalis,1.1349047543106021e-07,-2.0684614663620984e-09,2.9307195260198367e-07,-0.0068249847886074555
lh_cuneus <-> lh_frontalpole,1.1341117703083777e-07,-2.637816132480455e-09,4.9974697904735e-07,-0.0051747557923936816
cc_anterior <-> right_lateral_ventricle,1.1335018570299439e-07,-1.0146110847865733e-08,5.743490686993662e-07,-0.01736309920104565
csf <-> rh_parstriangularis,1.1334256825907364e-07,-3.967557833167982e-09,1.982574472000919e-07,-0.019051217070552046
left_caudate <-> lh_entorhinal,1.1321882980172382e-07,-4.587422886669635e-09,6.406570123556942e-07,-0.007050447162723933
brain_stem <-> left_putamen,1.1315830275900348e-07,2.2992944284286095e-09,1.2915938802391156e-07,0.0165227402985814
cc_anterior <-> rh_lateralorbitofrontal,1.1305025410716341e-07,-2.5119989890102055e-09,4.6670474564144214e-07,-0.005269506989342264
lh_lateralorbitofrontal <-> rh_transversetemporal,1.1303744155797285e-07,-1.2934703914688112e-08,8.381163449598553e-07,-0.01525109613976413
csf <-> right_amygdala,1.1298643704400221e-07,-1.318656295135223e-08,6.715483789217524e-07,-0.019347948523058787
lh_lateraloccipital <-> rh_medialorbitofrontal,1.1288083495845752e-07,-2.9588180667941356e-09,2.0348337284554209e-07,-0.013859712011084243
cc_mid_posterior <-> rh_bankssts,1.1285289426783077e-07,-2.658344691441384e-09,4.3000987493273266e-07,-0.006041556889712494
left_accumbens_area <-> rh_parsorbitalis,1.1261696044187984e-07,1.1578385259796827e-08,8.959078300834076e-07,0.01278097492405027
left_cerebellum_cortex <-> rh_supramarginal,1.1254469325322543e-07,2.232823291219898e-09,5.587309201801712e-07,0.003925974853824636
lh_lateraloccipital <-> wm_hypointensities,1.125429229745868e-07,-7.810264206328995e-09,3.7623980181240116e-07,-0.020221282658286172
left_inf_lat_vent <-> rh_entorhinal,1.1254021560983412e-07,1.9054596165748517e-08,1.4126985157335723e-06,0.013393277602404456
lh_parstriangularis <-> rh_bankssts,1.124984020167135e-07,-3.161536643800107e-10,3.763145425066366e-07,-0.0008183840616732139
lh_parsorbitalis <-> rh_parahippocampal,1.1247417292457265e-07,1.965315684475591e-09,2.8216139875937083e-07,0.006726815016703349
lh_bankssts <-> rh_parsorbitalis,1.1224919944652356e-07,-1.7039486291693977e-08,1.5857533398044701e-06,-0.01067802013422817
left_vessel <-> rh_frontalpole,1.1223771043353664e-07,-4.6676316251970274e-09,4.1689846949098406e-07,-0.010933821409016801
rh_temporalpole <-> wm_hypointensities,1.1221057223573031e-07,-3.3284567312068574e-09,1.338468458072702e-07,-0.023138892705832505
lh_insula <-> right_cerebellum_white_matter,1.121603084319578e-07,-7.419040589530674e-09,3.8775096507834374e-07,-0.018652476652242362
left_accumbens_area <-> right_amygdala,1.1184971215916175e-07,1.0210078466250652e-08,5.771598828570197e-07,0.017388923808231167
left_cerebellum_white_matter <-> left_hippocampus,1.1161251091657725e-07,5.64370012429794e-09,4.440707685690823e-07,0.012429120117295788
lh_inferiortemporal <-> rh_lateralorbitofrontal,1.115618827188133e-07,-1.3614733459805703e-08,1.390124168928973e-06,-0.009723947176928111
lh_lingual <-> rh_temporalpole,1.1149492789893097e-07,3.253755817919885e-09,4.326275529439778e-07,0.007351001527760076
rh_paracentral <-> right_thalamus,1.1135634577271532e-07,-7.506093326251873e-09,3.4515317459683785e-07,-0.021134805664549183
rh_temporalpole <-> right_cerebellum_white_matter,1.1099213708653412e-07,2.8740640715447664e-09,1.1767955525949281e-07,0.022509978717450797
lh_entorhinal <-> lh_medialorbitofrontal,1.1081574558155287e-07,-9.235258176509165e-09,6.00651233498893e-07,-0.015123621586078244
cc_anterior <-> rh_temporalpole,1.1072976149046141e-07,-8.233614030938683e-09,4.957924138834407e-07,-0.016278642788889495
rh_inferiortemporal <-> right_thalamus,1.1063594966673394e-07,-7.033987485522218e-09,3.790819105221892e-07,-0.018078423322435783
rh_paracentral <-> right_accumbens_area,1.1059574029282606e-07,1.042174809871734e-09,2.083102868425277e-07,0.004773823647730713
rh_caudalmiddlefrontal <-> third_ventricle,1.1055315362920895e-07,-2.71239135022523e-09,1.6388475315715512e-07,-0.015598787708395574
rh_middletemporal <-> rh_posteriorcingulate,1.10452177405738e-07,-4.778299475278655e-09,2.8774558015023895e-07,-0.01604826332893869
left_vessel <-> rh_fusiform,1.1028929473924902e-07,-1.3808442150009163e-09,3.5852712240077185e-07,-0.0037469269724447946
lh_inferiorparietal <-> rh_parstriangularis,1.1017855600986829e-07,-3.645402376965391e-09,2.853024290760222e-07,-0.012344640673534468
cc_central <-> rh_rostralmiddlefrontal,1.1016000572429932e-07,-1.697294794765424e-09,2.629077919874567e-07,-0.006219297669754458
cc_anterior <-> lh_lateralorbitofrontal,1.1003802937035487e-07,-8.711140654093024e-09,5.289030985971358e-07,-0.01616457703948953
csf <-> lh_rostralanteriorcingulate,1.0987468011945849e-07,-9.555002809443732e-09,5.517996512487236e-07,-0.017007847527504925
lh_bankssts <-> rh_rostralmiddlefrontal,1.0962246139914239e-07,-1.5026689372627195e-09,1.146471992111656e-07,-0.012055376669290728
cc_mid_anterior <-> lh_inferiortemporal,1.0958361320157469e-07,1.4533468948158178e-08,6.083252651017486e-07,0.02350456914576606
rh_bankssts <-> rh_entorhinal,1.0951212981341045e-07,-7.2833434790536065e-09,4.1476122466485224e-07,-0.01714691232656737
brain_stem <-> lh_bankssts,1.0949677059389624e-07,6.8647051123011485e-09,3.594023512621607e-07,0.018583274006908918
left_ventraldc <-> right_amygdala,1.0939576311718977e-07,1.3649570915073326e-08,1.1471822296068384e-06,0.0117955241325395
rh_caudalmiddlefrontal <-> right_inf_lat_vent,1.0936237158977733e-07,-3.06084449105699e-09,1.8282736009761396e-07,-0.01587349683938791
brain_stem <-> rh_parstriangularis,1.0921947885892107e-07,-3.993382123023915e-09,2.0269875835774717e-07,-0.018774825738790978
rh_lateraloccipital <-> rh_paracentral,1.0920097767797593e-07,-4.662538237978586e-09,4.5239166057455105e-07,-0.01008352579755674
lh_frontalpole <-> lh_precentral,1.0907958145689372e-07,4.561620505214722e-09,4.073504614762196e-07,0.010929951985867496
rh_parstriangularis <-> right_accumbens_area,1.0905697216800403e-07,-7.135140509057551e-09,5.0040079805709e-07,-0.013979485408758045
lh_rostralanteriorcingulate <-> rh_parsorbitalis,1.0897078494152642e-07,-1.0518993759928838e-08,6.105027619100155e-07,-0.01695237218211494
left_ventraldc <-> rh_posteriorcingulate,1.0880258871404382e-07,-4.022581722399869e-09,5.096216139774754e-07,-0.007741367206819537
rh_cuneus <-> right_caudate,1.087620426652948e-07,-9.294117944006096e-09,7.728025017387857e-07,-0.011872877160409818
lh_parsorbitalis <-> rh_frontalpole,1.087594875216825e-07,1.1780318391685611e-08,7.188110911861453e-07,0.016163747415689104
lh_bankssts <-> rh_corpuscallosum,1.0873227928086193e-07,-8.6662844369753e-09,4.076440880007321e-07,-0.020750406113638337
cc_central <-> right_lateral_ventricle,1.0867500960022867e-07,-1.468917397805138e-08,1.348188109222928e-06,-0.01081527211017598
lh_caudalmiddlefrontal <-> rh_caudalanteriorcingulate,1.0866354860444745e-07,-1.170433511242493e-09,6.66176750565914e-08,-0.015276285927209182
lh_cuneus <-> rh_paracentral,1.0854164361347678e-07,4.371864292807004e-09,7.026408058456686e-07,0.0061347375240729425
lh_bankssts <-> lh_lateralorbitofrontal,1.0845764121809174e-07,-6.971900953185775e-09,5.089839337876199e-07,-0.013433751026363825
rh_precuneus <-> rh_superiorparietal,1.083240236725993e-07,-4.3738274026315153e-10,3.418577315371965e-08,-0.009898723255141949
lh_cuneus <-> third_ventricle,1.0829300871104733e-07,1.1916052790354357e-09,4.732980708942626e-07,0.0024655701125199376
left_vessel <-> rh_caudalanteriorcingulate,1.0822909831397291e-07,-1.3648044179614503e-08,6.738750488062581e-07,-0.01995692663950516
rh_pericalcarine <-> right_cerebral_white_matter,1.0818044136933222e-07,-3.994065313856161e-09,3.62757006856348e-07,-0.010714930210273371
rh_rostralmiddlefrontal <-> right_pallidum,1.0811503609679012e-07,-5.601891683277466e-09,3.799574662380624e-07,-0.014365391531848773
rh_caudalanteriorcingulate <-> right_amygdala,1.079071340865759e-07,-7.867599400599212e-09,4.59078649310584e-07,-0.01677245257732879
csf <-> rh_paracentral,1.0777784451277236e-07,-3.5466971754833093e-09,2.6263767556669306e-07,-0.013008830008953441
lh_parahippocampal <-> right_lateral_ventricle,1.0769260612430665e-07,-7.216117940393059e-10,2.4906207521912593e-07,-0.002785478319931373
lh_rostralanteriorcingulate <-> right_cerebellum_cortex,1.0768705177714549e-07,-2.6878973480595395e-09,2.80664596482896e-07,-0.009247419123566043
lh_parstriangularis <-> rh_rostralanteriorcingulate,1.0760049168338776e-07,-5.542558389610117e-09,6.281024441751227e-07,-0.008686000876826293
lh_inferiorparietal <-> lh_insula,1.0754351848269872e-07,-7.57441303918504e-09,6.34001896114296e-07,-0.011761476301369072
left_pallidum <-> optic_chiasm,1.0752304633604084e-07,1.8491272040823499e-09,3.798516233952464e-07,0.004743156352609655
lh_cuneus <-> rh_supramarginal,1.0747154032260402e-07,-1.2786762333272416e-08,8.982182807636101e-07,-0.014078952828962642
brain_stem <-> rh_frontalpole,1.0735336197393231e-07,3.481589364538797e-09,7.435689931064499e-07,0.004620133519807634
left_cerebral_white_matter <-> right_inf_lat_vent,1.0708148938340784e-07,-9.064505333765837e-09,5.43906374177518e-07,-0.01636468861226863
rh_medialorbitofrontal <-> rh_superiorparietal,1.0704856120437296e-07,-1.2091814589476779e-08,8.528144956482589e-07,-0.014014385074038226
lh_inferiortemporal <-> rh_rostralanteriorcingulate,1.0696098031351877e-07,-7.136659569590343e-10,1.0933258234216649e-07,-0.00598047861658365
lh_inferiorparietal <-> lh_rostralanteriorcingulate,1.0682955168673555e-07,1.8678445922710347e-10,2.4374472703332575e-07,0.0007361116875645341
cc_anterior <-> rh_transversetemporal,1.0679987678217112e-07,-9.734391367717163e-09,4.088461359370314e-07,-0.02324097211960579
csf <-> lh_inferiorparietal,1.0677542602198638e-07,9.526740485127673e-10,1.910342788140506e-07,0.004738863710869708
lh_isthmuscingulate <-> lh_parsorbitalis,1.0671729449293278e-07,1.3382739830172142e-09,1.2201562195161415e-07,0.010137239542057478
rh_inferiortemporal <-> right_accumbens_area,1.0668392932213179e-07,-7.3912306813466385e-09,7.241314965707056e-07,-0.010067992881210996
fourth_ventricle <-> rh_superiorparietal,1.0666417909753826e-07,1.6073153343119445e-08,6.506094685404961e-07,0.02433079468060053
lh_inferiorparietal <-> lh_parstriangularis,1.0657405725263682e-07,9.4713685018079e-10,3.0192488107437226e-07,0.003036426100151222
lh_caudalanteriorcingulate <-> lh_inferiorparietal,1.0656354288074182e-07,-2.8267932234682754e-09,1.8038930442783764e-07,-0.01484743710768533
rh_entorhinal <-> rh_precuneus,1.0647890247652667e-07,-6.798843932121143e-09,8.105263702826904e-07,-0.00828595420983092
lh_cuneus <-> right_choroid_plexus,1.0646089277825796e-07,-2.5366234542735663e-09,3.0962003686033545e-07,-0.007936371821964328
brain_stem <-> rh_rostralmiddlefrontal,1.0636418388285097e-07,-4.400172070568481e-09,4.41230692978743e-07,-0.009751491064407201
lh_transversetemporal <-> rh_entorhinal,1.0628436973505071e-07,-2.3151155858797436e-09,2.025647694907724e-07,-0.01089134192569124
cc_mid_anterior <-> rh_lingual,1.0626451549977447e-07,1.1633263338740192e-08,8.749038523069301e-07,0.013146358565862791
left_pallidum <-> rh_temporalpole,1.0623807781726935e-07,1.1163131103642352e-08,1.0340459934946844e-06,0.010692183268934874
lh_caudalanteriorcingulate <-> rh_cuneus,1.0600941279560348e-07,-1.5480564006716785e-09,2.950919412542173e-07,-0.005074065195913397
rh_fusiform <-> right_choroid_plexus,1.0595630818342682e-07,-6.680265334992495e-09,3.214924002297818e-07,-0.020152091964587757
lh_frontalpole <-> right_ventraldc,1.05923664817597e-07,2.1233867788334144e-08,1.6895831176758924e-06,0.012493574199166297
rh_parsorbitalis <-> right_cerebellum_white_matter,1.0587105804306328e-07,4.10035086167639e-09,4.578686452851809e-07,0.008763893248664046
lh_bankssts <-> right_pallidum,1.0583390143751394e-07,-6.330992129378944e-09,5.72589718064963e-07,-0.010866982257096739
rh_paracentral <-> right_pallidum,1.0571691964014803e-07,1.4072746111164956e-09,2.0031936879526515e-07,0.006691131773443098
cc_central <-> rh_fusiform,1.0571403054677235e-07,-1.805074352827848e-09,2.1933204151375506e-07,-0.007871008084666536
lh_parsorbitalis <-> right_caudate,1.0566743384607547e-07,1.7099787959306653e-09,6.483339238054574e-07,0.0025974338160279537
rh_insula <-> rh_rostralanteriorcingulate,1.0562120366833707e-07,-3.6260181427559394e-09,4.0432869520397326e-07,-0.00875154963855655
left_amygdala <-> lh_pericalcarine,1.0561127075990872e-07,-7.274531600153304e-09,4.6783504715556593e-07,-0.015223938979480042
